motorPos,motorVel,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
179.833,-2.4698,-9.55494,-1.54017,0.71613,0.21,-0.21,-0.35,0
179.833,-0.0218566,-9.55494,-1.54998,0.70632,0.14,-0.21,-0.35,0
179.833,-0.0218566,-9.54513,-1.55979,0.6867,-0.28,-0.21,-0.35,0
179.833,-0.0218566,-9.55494,-1.54998,0.67689,-0.35,-0.35,-0.35,0
179.833,-3.69388,-9.56475,-1.48131,0.66708,-0.14,-0.35,-0.21,0
179.833,4.87414,-9.57456,-1.45188,0.67689,0.07,-0.42,-0.21,0
179.833,1.20211,-9.57456,-1.44207,0.65727,0.42,-0.42,-0.07,0
179.833,2.42609,-9.57456,-1.44207,0.66708,0.63,-0.35,-0.14,0
179.833,-1.24583,-9.57456,-1.45188,0.64746,0.7,-0.28,-0.07,0
179.833,-2.4698,-9.55494,-1.48131,0.63765,0.63,-0.35,-0.14,0
179.833,-4.91785,-9.56475,-1.49112,0.63765,0.77,-0.21,-0.21,0
179.833,3.65017,-9.56475,-1.52055,0.62784,0.42,-0.14,-0.28,0
179.833,1.20211,-9.55494,-1.51074,0.63765,0.14,-0.28,-0.28,0
179.833,-0.0218566,-9.57456,-1.50093,0.65727,0,-0.28,-0.28,0
179.833,1.20211,-9.58437,-1.49112,0.6867,-0.14,-0.42,-0.28,0
179.833,-0.0218566,-9.57456,-1.48131,0.6867,0.07,-0.49,-0.14,0
179.833,2.42609,-9.57456,-1.46169,0.69651,0,-0.42,0,0
179.833,-3.69388,-9.57456,-1.46169,0.6867,0.07,-0.49,0,0
179.833,-1.24583,-9.56475,-1.4715,0.71613,0.14,-0.42,0,0
179.833,4.87414,-9.55494,-1.48131,0.71613,0.42,-0.35,0,0
179.833,-3.69388,-9.55494,-1.51074,0.70632,0.7,-0.21,-0.14,0
179.833,-3.69388,-9.55494,-1.54017,0.70632,0.49,-0.28,-0.14,0
179.833,-0.0218566,-9.55494,-1.55979,0.70632,0.63,-0.28,-0.14,0
179.833,-1.24583,-9.56475,-1.5696,0.70632,0.42,-0.35,-0.07,0
179.833,-0.0218566,-9.55494,-1.54017,0.71613,0.21,-0.35,-0.07,0
179.833,-0.0218566,-9.55494,-1.51074,0.71613,-0.14,-0.35,0,0
179.833,2.42609,-9.56475,-1.49112,0.72594,0.07,-0.28,0,0
179.833,-1.24583,-9.55494,-1.49112,0.73575,0,-0.28,0,0
179.833,-4.91785,-9.55494,-1.4715,0.73575,0.14,-0.21,0,0
179.833,-0.0218566,-9.56475,-1.4715,0.75537,0.28,-0.21,0.07,0
179.833,-7.36579,-9.55494,-1.4715,0.75537,0.35,-0.14,0.07,0
179.833,-0.0218566,-9.56475,-1.46169,0.73575,0.28,-0.21,0.07,0
179.833,1.20211,-9.55494,-1.49112,0.70632,0.28,-0.14,0.21,0
179.833,-1.24583,-9.56475,-1.48131,0.67689,0.42,-0.07,0.14,0
179.833,2.42609,-9.56475,-1.48131,0.6867,0.35,0,0.14,0
179.833,-2.4698,-9.55494,-1.4715,0.70632,0.14,0,0.21,0
179.833,-0.0218566,-9.55494,-1.48131,0.71613,0.49,0.14,0.07,0
179.833,-2.4698,-9.55494,-1.48131,0.71613,0.42,0.07,0,0
179.833,-1.24583,-9.55494,-1.4715,0.70632,0.63,0.21,0,0
179.833,1.20211,-9.56475,-1.49112,0.70632,0.35,0.07,-0.07,0
179.833,-1.24583,-9.56475,-1.48131,0.69651,0.42,0.07,-0.07,0
179.833,1.20211,-9.57456,-1.45188,0.69651,0.42,0.07,0,0
179.833,-0.0218566,-9.57456,-1.45188,0.6867,0.63,0.07,0,0
179.833,-0.0218566,-9.57456,-1.44207,0.67689,0.77,0.21,0.07,0
179.833,3.65017,-9.56475,-1.43226,0.67689,0.7,0.07,0,0
179.833,2.42609,-9.56475,-1.43226,0.65727,0.49,0.07,0.07,0
179.833,-0.0218566,-9.57456,-1.4715,0.65727,0.42,0.14,0.14,0
179.833,1.20211,-9.57456,-1.48131,0.64746,0.35,0.14,0.21,0
179.833,-4.91785,-9.56475,-1.48131,0.65727,0.28,0.07,0.14,0
179.833,3.65017,-9.56475,-1.49112,0.65727,0.21,-0.07,0.14,0
179.833,4.87414,-9.57456,-1.50093,0.65727,0,-0.14,0.21,0
179.833,-0.0218566,-9.57456,-1.50093,0.64746,0.07,-0.14,0.28,0
179.833,-0.0218566,-9.56475,-1.48131,0.64746,-0.07,-0.14,0.28,0
179.833,-2.4698,-9.56475,-1.48131,0.66708,-0.28,-0.14,0.28,0
179.833,-1.24583,-9.56475,-1.4715,0.67689,-0.14,-0.14,0.28,0
179.833,-2.4698,-9.56475,-1.46169,0.6867,0.28,0,0.28,0
179.833,4.87414,-9.57456,-1.45188,0.66708,0.07,-0.07,0.35,0
179.833,1.20211,-9.57456,-1.45188,0.6867,0,-0.21,0.42,0
179.833,4.87414,-9.57456,-1.43226,0.6867,0.35,-0.14,0.28,0
179.833,-0.0218566,-9.57456,-1.43226,0.6867,0.42,-0.21,0.21,0
179.833,3.65017,-9.57456,-1.43226,0.67689,0.49,-0.07,0.28,0
179.833,2.42609,-9.57456,-1.44207,0.65727,0.42,0,0.35,0
179.833,2.42609,-9.58437,-1.44207,0.65727,0.42,-0.07,0.28,0
179.833,-2.4698,-9.57456,-1.46169,0.66708,0.49,0.07,0.35,0
179.833,3.65017,-9.57456,-1.4715,0.67689,0.28,0,0.42,0
179.833,-6.14182,-9.57456,-1.48131,0.67689,0.21,0.07,0.56,0
179.833,-4.91785,-9.58437,-1.48131,0.6867,0.14,0.14,0.63,0
179.833,3.65017,-9.59418,-1.48131,0.67689,0.21,0.14,0.7,0
179.833,-0.0218566,-9.56475,-1.45188,0.67689,0.56,0.28,0.91,0
179.833,-2.4698,-9.55494,-1.46169,0.65727,0.56,0.21,0.77,0
179.833,-4.91785,-9.58437,-1.50093,0.64746,0.7,0.14,0.77,0
179.833,-0.0218566,-9.6138,-1.52055,0.59841,0.42,-0.21,1.33,0
179.833,-2.4698,-9.58437,-1.50093,0.57879,0.14,-0.56,1.47,0
179.833,-4.91785,-9.56475,-1.49112,0.52974,0.42,-0.98,1.33,0
179.833,-2.4698,-9.57456,-1.51074,0.52974,0.21,-1.47,1.26,0
179.833,2.42609,-9.59418,-1.49112,0.56898,0.14,-1.75,1.4,0
179.833,2.42609,-9.59418,-1.44207,0.52974,0.35,-1.96,1.54,0
179.833,-3.69388,-9.57456,-1.41264,0.48069,0.49,-2.31,1.61,0
179.833,-2.4698,-9.60399,-1.44207,0.50031,0.35,-3.01,1.68,0
179.833,-1.24583,-9.65304,-1.43226,0.51012,0.49,-3.5,2.03,0
179.666,-1.24583,-9.66285,-1.31454,0.67689,0,-3.57,2.52,0
179.666,-6.14182,-9.60399,-1.20663,0.79461,-0.56,-3.01,2.66,0
179.666,-2.4698,-9.60399,-1.21644,0.85347,-0.56,-2.31,2.59,0
179.666,-4.91785,-9.72171,-1.30473,0.92214,-0.07,-1.61,3.15,0
179.499,-14.666,-9.82962,-1.34397,0.89271,0.42,-0.91,6.86,0
179.332,-13.442,-9.75114,-1.21644,0.8829,2.94,0.07,8.12,0
179.165,-17.114,-9.63342,-1.03986,0.91233,3.99,0.28,7.91,0
178.998,-17.114,-9.52551,-1.06929,0.981,4.97,0.49,7.07,0
178.998,-9.77002,-9.57456,-1.18701,0.91233,4.41,0.63,6.93,0
178.831,-17.114,-9.48627,-1.10853,0.84366,3.78,0.63,6.72,0
178.664,-10.9941,-9.43722,-1.1772,0.83385,4.13,0.63,5.53,0
178.497,-12.2181,-9.49608,-1.22625,0.74556,4.34,0.77,4.48,0
178.497,-2.4698,-9.30969,-1.00062,0.72594,3.64,0.56,3.08,0
178.497,1.20211,-9.25083,-1.10853,0.74556,3.57,0.07,0.21,0
178.497,6.09811,-9.48627,-1.40283,0.69651,2.87,-0.07,-2.24,0
178.497,-0.0218566,-9.65304,-1.5696,0.66708,1.4,0.07,-2.73,0
178.497,-0.0218566,-9.65304,-1.55979,0.66708,0.07,0.07,-1.96,0
178.497,3.65017,-9.60399,-1.39302,0.67689,-0.56,-0.14,-1.05,0
178.497,3.65017,-9.56475,-1.25568,0.66708,-0.63,0,-1.12,0
178.497,2.42609,-9.57456,-1.23606,0.66708,0.07,0,-1.19,0
178.497,1.20211,-9.60399,-1.2753,0.6867,0.35,-0.07,-0.98,0
178.497,-3.69388,-9.6138,-1.31454,0.69651,0.56,-0.21,-0.63,0
178.497,-1.24583,-9.58437,-1.26549,0.72594,0.98,-0.28,-0.49,0
178.497,1.20211,-9.56475,-1.24587,0.73575,1.12,-0.28,-0.7,0
178.497,1.20211,-9.55494,-1.23606,0.72594,1.19,-0.28,-1.05,0
178.497,-3.69388,-9.56475,-1.23606,0.72594,1.26,-0.14,-1.26,0
178.497,-4.91785,-9.57456,-1.2753,0.70632,1.12,0,-1.47,0
178.497,-2.4698,-9.57456,-1.33416,0.67689,0.84,0,-1.61,0
178.497,2.42609,-9.57456,-1.38321,0.65727,0.84,0,-1.61,0
178.497,-2.4698,-9.58437,-1.41264,0.69651,0.63,-0.07,-1.61,0
178.497,-0.0218566,-9.57456,-1.39302,0.72594,-0.14,-0.14,-1.47,0
178.497,-3.69388,-9.57456,-1.35378,0.74556,-0.63,0,-1.4,0
178.497,-1.24583,-9.59418,-1.30473,0.74556,-0.98,0.14,-1.19,0
178.497,-1.24583,-9.60399,-1.2753,0.76518,-0.98,0.14,-0.91,0
178.497,-1.24583,-9.60399,-1.16739,0.69651,-0.84,0.21,-0.77,0
178.497,-0.0218566,-9.59418,-1.15758,0.69651,-0.42,0.14,-0.84,0
178.497,-1.24583,-9.58437,-1.1772,0.70632,0.21,0.07,-0.98,0
178.497,6.09811,-9.57456,-1.19682,0.72594,0.7,0.07,-1.19,0
178.497,-0.0218566,-9.55494,-1.24587,0.71613,1.26,0.14,-1.54,0
178.497,1.20211,-9.56475,-1.31454,0.70632,1.33,0.07,-1.68,0
178.497,-3.69388,-9.57456,-1.3734,0.72594,1.26,0,-1.75,0
178.497,1.20211,-9.58437,-1.40283,0.74556,1.26,0,-1.68,0
178.497,-1.24583,-9.57456,-1.39302,0.75537,0.84,-0.07,-1.54,0
178.497,-3.69388,-9.57456,-1.39302,0.75537,0.49,-0.07,-1.4,0
178.497,2.42609,-9.57456,-1.39302,0.75537,0.07,-0.07,-1.33,0
178.497,-3.69388,-9.58437,-1.36359,0.75537,0.07,0.07,-1.26,0
178.497,1.20211,-9.58437,-1.31454,0.74556,0,0.28,-1.12,0
178.497,4.87414,-9.58437,-1.28511,0.73575,0.07,0.28,-1.12,1
178.497,-3.69388,-9.56475,-1.33416,0.73575,0.07,0.21,-1.26,1
178.497,-2.4698,-9.56475,-1.36359,0.73575,-0.14,0.07,-1.33,1
178.497,1.20211,-9.57456,-1.40283,0.72594,-0.14,0.14,-1.4,1
178.497,1.20211,-9.55494,-1.42245,0.72594,-0.14,0.21,-1.54,1
178.497,-0.0218566,-9.55494,-1.41264,0.73575,-0.42,0.35,-1.68,1
178.497,-1.24583,-9.55494,-1.38321,0.75537,-0.49,0.49,-1.89,1
178.497,-0.0218566,-9.53532,-1.34397,0.77499,-0.63,0.7,-2.24,1
178.497,-2.4698,-9.56475,-1.33416,0.79461,-0.63,0.77,-2.45,1
178.497,1.20211,-9.59418,-1.3734,0.80442,-0.77,0.98,-2.45,1
178.664,-1.24583,-9.60399,-1.3734,0.7848,-0.7,1.19,-2.31,1
178.664,-0.0218566,-9.57456,-1.35378,0.77499,-0.28,1.12,-1.96,1
178.664,-1.24583,-9.57456,-1.35378,0.77499,-0.21,1.12,-1.96,1
178.664,4.87414,-9.57456,-1.36359,0.76518,0.49,1.68,-2.1,1
178.664,2.42609,-9.56475,-1.39302,0.6867,0.35,1.68,-2.1,1
178.664,-3.69388,-9.56475,-1.42245,0.66708,-0.21,1.61,-2.03,1
178.664,-0.0218566,-9.58437,-1.43226,0.64746,-0.35,1.61,-1.96,1
178.664,-3.69388,-9.59418,-1.42245,0.62784,-0.42,1.47,-1.82,1
178.664,-3.69388,-9.58437,-1.40283,0.60822,-0.14,1.33,-1.61,1
178.664,1.20211,-9.58437,-1.38321,0.60822,0.07,1.12,-1.4,1
178.664,-0.0218566,-9.58437,-1.3734,0.61803,0.35,0.91,-1.4,1
178.664,2.42609,-9.57456,-1.3734,0.62784,0.56,0.91,-1.33,1
178.664,3.65017,-9.58437,-1.39302,0.61803,0.77,0.84,-1.33,1
178.664,-0.0218566,-9.59418,-1.39302,0.62784,0.91,0.84,-1.33,1
178.664,-1.24583,-9.58437,-1.39302,0.61803,1.12,0.84,-1.26,1
178.664,-1.24583,-9.57456,-1.39302,0.61803,0.77,0.84,-1.26,1
178.664,-0.0218566,-9.57456,-1.40283,0.60822,0.7,0.49,-1.19,1
178.664,-4.91785,-9.59418,-1.41264,0.56898,0.63,0.28,-1.19,1
178.664,-1.24583,-9.60399,-1.40283,0.54936,0.63,0.21,-0.98,1
178.664,-9.77002,-9.59418,-1.39302,0.55917,0.49,0,-0.84,1
178.664,-4.91785,-9.58437,-1.39302,0.56898,0.84,-0.07,-0.77,1
178.664,1.20211,-9.57456,-1.39302,0.57879,0.98,-0.07,-0.77,1
178.664,-1.24583,-9.57456,-1.41264,0.59841,0.98,-0.07,-0.77,1
178.664,2.42609,-9.56475,-1.42245,0.63765,1.05,-0.14,-0.91,1
178.664,6.09811,-9.56475,-1.45188,0.65727,0.91,-0.14,-0.91,1
178.664,-0.0218566,-9.56475,-1.4715,0.6867,0.7,-0.14,-1.05,1
178.664,3.65017,-9.57456,-1.49112,0.67689,0.56,-0.14,-0.98,1
178.664,-1.24583,-9.57456,-1.48131,0.6867,0.21,-0.14,-0.84,1
178.664,1.20211,-9.58437,-1.45188,0.69651,-0.14,-0.21,-0.56,1
178.664,-2.4698,-9.58437,-1.42245,0.71613,0.21,-0.21,-0.42,1
178.664,-0.0218566,-9.57456,-1.39302,0.72594,0.42,-0.07,-0.28,1
178.664,1.20211,-9.57456,-1.38321,0.73575,0.42,-0.07,-0.28,1
178.664,2.42609,-9.56475,-1.39302,0.72594,0.7,-0.14,-0.35,1
178.664,1.20211,-9.56475,-1.42245,0.70632,0.77,-0.14,-0.42,1
178.664,-0.0218566,-9.57456,-1.45188,0.6867,0.91,-0.07,-0.49,1
178.664,3.65017,-9.57456,-1.46169,0.69651,0.7,0,-0.49,1
178.664,3.65017,-9.57456,-1.46169,0.6867,0.63,0.07,-0.42,1
178.664,-2.4698,-9.57456,-1.46169,0.67689,0.49,0.07,-0.42,1
178.664,2.42609,-9.57456,-1.46169,0.67689,0,-0.07,-0.35,1
178.664,3.65017,-9.58437,-1.45188,0.6867,0.07,0,-0.21,1
178.664,3.65017,-9.57456,-1.43226,0.69651,-0.14,0,-0.07,1
178.664,6.09811,-9.57456,-1.42245,0.69651,0.21,0.07,0,1
178.664,-0.0218566,-9.59418,-1.41264,0.70632,0.21,0,0.21,1
178.664,-0.0218566,-9.58437,-1.40283,0.72594,0.28,0.14,0.21,1
178.664,-4.91785,-9.57456,-1.39302,0.73575,0.7,0.14,0.28,1
178.664,6.09811,-9.57456,-1.39302,0.73575,0.63,0.35,0.14,1
178.664,1.20211,-9.55494,-1.43226,0.73575,0.56,0.42,0.07,1
178.664,-1.24583,-9.55494,-1.44207,0.73575,0.63,0.42,-0.07,1
178.664,-4.91785,-9.55494,-1.45188,0.71613,0.56,0.35,-0.07,1
178.664,-1.24583,-9.56475,-1.45188,0.70632,0.42,0.42,-0.07,1
178.664,-0.0218566,-9.56475,-1.44207,0.69651,0.42,0.35,0,1
178.664,-3.69388,-9.56475,-1.43226,0.67689,0.42,0.42,0,1
178.664,-0.0218566,-9.58437,-1.45188,0.67689,0.42,0.42,-0.07,1
178.664,-4.91785,-9.57456,-1.46169,0.65727,0.56,0.49,-0.07,1
178.664,4.87414,-9.58437,-1.4715,0.62784,0.49,0.49,0,1
178.664,-1.24583,-9.58437,-1.45188,0.59841,0.42,0.56,0.14,1
178.664,-1.24583,-9.58437,-1.44207,0.57879,0.35,0.49,0.14,1
178.664,2.42609,-9.58437,-1.45188,0.55917,0.49,0.42,0.21,1
178.664,-1.24583,-9.58437,-1.46169,0.53955,0,0.21,0.49,1
178.664,-2.4698,-9.59418,-1.4715,0.55917,0.07,0.21,0.63,1
178.664,-3.69388,-9.57456,-1.51074,0.56898,0.07,0.14,0.7,1
178.664,-1.24583,-9.57456,-1.51074,0.57879,-0.21,0.14,0.84,1
178.664,-1.24583,-9.57456,-1.51074,0.59841,-0.49,0.07,0.91,1
178.664,2.42609,-9.57456,-1.48131,0.59841,-1.05,0,0.91,1
178.664,2.42609,-9.57456,-1.45188,0.60822,-1.26,-0.07,0.91,1
178.664,-0.0218566,-9.57456,-1.41264,0.62784,-1.12,-0.14,0.84,1
178.664,-2.4698,-9.57456,-1.3734,0.64746,-0.98,-0.21,0.84,1
178.664,-1.24583,-9.58437,-1.33416,0.66708,-0.84,-0.21,0.77,1
178.664,-2.4698,-9.57456,-1.29492,0.66708,-0.49,-0.21,0.63,1
178.664,-6.14182,-9.57456,-1.2753,0.67689,-0.21,-0.14,0.42,1
178.664,-1.24583,-9.57456,-1.26549,0.67689,0.28,-0.07,0.35,1
178.664,-3.69388,-9.58437,-1.25568,0.66708,0.56,-0.07,0.21,1
178.664,3.65017,-9.59418,-1.24587,0.64746,0.49,-0.14,0.28,1
178.664,3.65017,-9.58437,-1.24587,0.60822,0.98,-0.07,0.21,1
178.664,3.65017,-9.59418,-1.26549,0.5886,1.26,-0.07,0.21,1
178.664,-3.69388,-9.59418,-1.28511,0.56898,1.12,-0.21,0.21,1
178.664,1.20211,-9.58437,-1.30473,0.55917,1.05,-0.07,0.14,1
178.664,-2.4698,-9.57456,-1.32435,0.53955,0.7,-0.21,0.07,1
178.664,2.42609,-9.57456,-1.32435,0.53955,0.77,-0.21,-0.14,1
178.664,-2.4698,-9.58437,-1.34397,0.54936,0.7,-0.35,-0.21,1
178.664,1.20211,-9.59418,-1.34397,0.56898,0.56,-0.49,-0.35,1
178.664,-1.24583,-9.58437,-1.34397,0.59841,0.42,-0.56,-0.35,1
178.664,4.87414,-9.58437,-1.35378,0.62784,0.35,-0.7,-0.28,1
178.664,-3.69388,-9.58437,-1.35378,0.6867,0.21,-0.77,-0.28,1
178.664,2.42609,-9.58437,-1.34397,0.71613,0.21,-0.77,-0.28,1
178.664,-0.0218566,-9.57456,-1.35378,0.74556,0.14,-0.49,-0.21,1
178.664,2.42609,-9.57456,-1.36359,0.76518,0.21,-0.49,-0.28,1
178.664,1.20211,-9.55494,-1.3734,0.76518,-0.07,-0.35,-0.35,1
178.664,1.20211,-9.55494,-1.38321,0.76518,0,-0.49,-0.49,1
178.664,-2.4698,-9.55494,-1.38321,0.76518,0.07,-0.35,-0.63,1
178.664,-2.4698,-9.55494,-1.39302,0.76518,0.42,-0.21,-0.77,1
178.664,2.42609,-9.56475,-1.39302,0.75537,0.91,-0.21,-0.84,1
178.664,-0.0218566,-9.57456,-1.40283,0.75537,0.77,-0.07,-0.91,1
178.664,-1.24583,-9.57456,-1.36359,0.75537,1.26,-0.07,-0.91,1
178.664,-0.0218566,-9.56475,-1.33416,0.76518,1.61,0,-0.98,1
178.664,2.42609,-9.58437,-1.33416,0.77499,2.03,0.14,-0.98,1
178.664,-0.0218566,-9.58437,-1.32435,0.7848,2.31,0.35,-1.05,1
178.664,-2.4698,-9.57456,-1.33416,0.7848,2.66,0.49,-1.05,1
178.664,-0.0218566,-9.57456,-1.34397,0.77499,2.87,0.56,-0.84,1
178.664,2.42609,-9.57456,-1.36359,0.77499,3.15,0.7,-0.77,1
178.664,-2.4698,-9.57456,-1.3734,0.75537,3.01,0.77,-0.7,1
178.664,1.20211,-9.59418,-1.40283,0.6867,2.94,0.84,-0.49,1
178.664,1.20211,-9.58437,-1.39302,0.66708,2.31,0.77,-0.28,1
178.664,-3.69388,-9.57456,-1.3734,0.64746,1.96,0.84,-0.14,1
178.664,2.42609,-9.57456,-1.38321,0.63765,1.75,0.7,-0.28,1
178.664,2.42609,-9.58437,-1.38321,0.60822,1.82,0.56,-0.28,1
178.664,-1.24583,-9.6138,-1.38321,0.54936,1.75,0.56,-0.28,1
178.664,2.42609,-9.63342,-1.3734,0.48069,1.47,0.42,-0.14,1
178.664,2.42609,-9.63342,-1.33416,0.45126,1.26,0.21,0,1
178.664,-1.24583,-9.62361,-1.29492,0.46107,0.98,-0.07,0.42,1
178.664,-4.91785,-9.64323,-1.28511,0.47088,0.84,-0.42,0.7,1
178.664,-2.4698,-9.65304,-1.2753,0.47088,1.19,-0.56,1.05,1
178.664,-0.0218566,-9.66285,-1.2753,0.44145,1.89,-0.49,2.1,1
178.664,-2.4698,-9.67266,-1.31454,0.3924,2.31,-0.56,2.87,1
178.664,-1.24583,-9.7119,-1.3734,0.28449,1.89,-0.77,3.71,1
178.497,-2.4698,-9.72171,-1.40283,0.37278,0.63,-0.84,4.34,1
178.497,-8.54605,-9.78057,-1.45188,0.51993,-0.98,-0.35,5.53,1
178.33,-12.2181,-9.81981,-1.48131,0.5886,-2.38,0.42,7.14,1
178.163,-17.114,-9.86886,-1.49112,0.61803,-3.71,1.12,9.24,1
177.996,-19.562,-9.81981,-1.30473,0.62784,-4.69,1.4,11.97,1
177.829,-22.0099,-9.54513,-0.84366,0.67689,-4.41,1.54,13.72,1
177.495,-23.2339,-9.53532,-0.76518,0.73575,-2.17,1.33,12.95,1
177.328,-28.0862,-9.58437,-0.87309,0.6867,-0.14,1.54,11.97,1
176.994,-25.6383,-9.52551,-0.89271,0.67689,1.75,1.75,11.2,1
176.827,-17.114,-9.39798,-0.89271,0.60822,2.52,1.54,10.22,1
176.66,-14.666,-9.34893,-0.92214,0.60822,3.22,0.91,8.4,1
176.493,-6.14182,-9.39798,-1.03986,0.54936,3.85,0.07,4.41,1
176.493,-4.91785,-9.46665,-1.20663,0.51012,2.73,-0.49,2.87,1
176.493,-1.24583,-9.42741,-1.35378,0.4905,2.17,-1.12,1.19,1
176.493,1.20211,-9.58437,-1.53036,0.50031,1.61,-1.54,0.07,1
176.493,-1.24583,-9.66285,-1.58922,0.51012,0.77,-1.75,0.07,1
176.493,-3.69388,-9.64323,-1.53036,0.51012,0.28,-1.61,0.42,1
176.326,-2.4698,-9.58437,-1.42245,0.51993,-0.07,-1.61,0.7,1
176.326,-3.69388,-9.56475,-1.33416,0.51993,-0.63,-1.54,0.63,1
176.326,1.20211,-9.54513,-1.25568,0.51012,-0.77,-1.47,0.14,1
176.326,-1.24583,-9.54513,-1.2753,0.50031,-1.19,-1.47,-0.56,1
176.326,3.65017,-9.57456,-1.32435,0.51012,-2.17,-1.68,-1.12,1
176.326,3.65017,-9.62361,-1.36359,0.53955,-3.01,-1.96,-1.26,1
176.326,6.09811,-9.65304,-1.35378,0.5886,-3.78,-2.24,-1.05,1
176.326,-0.0218566,-9.62361,-1.25568,0.62784,-4.27,-2.52,-0.63,1
176.326,1.20211,-9.56475,-1.15758,0.71613,-3.08,-2.38,-1.26,1
176.493,4.87414,-9.52551,-1.12815,0.79461,-2.66,-2.24,-2.1,1
176.493,1.20211,-9.47646,-1.13796,0.80442,-1.96,-1.89,-3.01,1
176.493,2.42609,-9.42741,-1.11834,0.79461,-1.54,-1.75,-4.27,1
176.493,3.65017,-9.52551,-1.2753,0.7848,-1.12,-1.82,-5.74,1
176.493,6.09811,-9.54513,-1.25568,0.75537,-0.84,-1.68,-6.3,1
176.66,10.9504,-9.43722,-1.15758,0.7848,-0.28,-1.82,-7.28,1
176.827,13.3983,-9.37836,-1.18701,0.79461,0.42,-2.17,-8.96,1
176.994,23.1902,-9.33912,-1.06929,0.75537,1.26,-2.45,-10.85,1
177.161,25.5945,-9.18216,-1.24587,0.79461,1.26,-3.22,-13.93,1
177.495,25.5945,-9.49608,-1.64808,0.77499,0.35,-3.78,-16.03,1
177.829,32.9385,-9.44703,-1.54998,0.76518,-1.89,-4.13,-16.24,1
178.163,37.8344,-9.36855,-1.4715,0.83385,-3.57,-5.04,-17.08,1
178.497,26.8185,-9.55494,-1.6677,0.92214,-5.46,-5.6,-16.38,1
178.664,25.5945,-9.80019,-1.68732,0.95157,-8.4,-5.04,-13.79,1
178.998,29.2665,-9.84924,-1.51074,1.01043,-9.1,-4.48,-11.06,1
179.165,24.4142,-9.70209,-0.87309,1.01043,-8.75,-4.06,-9.03,1
179.332,18.2943,-9.76095,-0.73575,0.96138,-8.12,-3.29,-7.98,1
179.499,12.1744,-9.79038,-0.77499,0.8829,-7,-2.52,-7,1
179.666,12.1744,-9.99639,-0.90252,0.81423,-6.3,-1.96,-5.04,1
179.666,-0.0218566,-10.1043,-0.92214,0.76518,-5.6,-1.26,-1.75,1
179.666,-7.36579,-9.99639,-0.73575,0.7848,-4.48,-0.84,1.82,1
179.499,-3.69388,-9.79038,-0.41202,0.67689,-2.24,-0.63,4.2,1
179.499,-6.14182,-9.60399,-0.34335,0.63765,0.56,-0.49,4.27,1
179.332,-15.89,-9.75114,-0.72594,0.62784,2.31,-0.14,3.92,1
179.165,-17.114,-9.89829,-0.92214,0.69651,2.52,0.84,5.32,1
178.998,-25.6383,-9.87867,-0.99081,0.7848,3.36,1.96,7.21,1
178.664,-35.4301,-9.89829,-1.14777,0.81423,4.06,3.78,12.6,1
178.33,-32.9822,-9.9081,-1.0791,0.83385,7.63,4.55,14.63,1
177.996,-40.3261,-9.63342,-0.79461,0.7848,10.71,4.76,14.28,1
177.495,-39.102,-9.38817,-0.8829,0.73575,13.3,4.62,12.6,1
177.161,-39.102,-9.48627,-1.1772,0.72594,14.07,4.48,11.2,1
176.827,-34.2062,-9.48627,-1.31454,0.6867,13.44,4.27,10.64,1
176.66,-29.3102,-9.35874,-1.31454,0.73575,12.04,3.71,9.94,1
176.326,-18.338,-9.27045,-1.21644,0.74556,10.64,3.08,8.26,1
176.159,-13.442,-9.29988,-1.30473,0.7848,9.73,2.38,5.53,1
175.992,-20.786,-9.55494,-1.61865,0.74556,8.47,2.03,3.57,1
175.825,-17.114,-9.59418,-1.54017,0.73575,7,1.89,3.43,1
175.658,-20.786,-9.53532,-1.44207,0.84366,6.65,1.75,3.36,1
175.491,-15.89,-9.55494,-1.4715,0.93195,7.28,1.75,3.08,1
175.157,-22.0099,-9.52551,-1.36359,0.95157,8.54,2.03,2.8,1
175.157,-12.2181,-9.3195,-1.26549,0.96138,11.97,1.96,-1.26,1
174.99,-6.14182,-9.19197,-1.29492,0.92214,12.81,1.26,-5.53,1
174.99,3.65017,-9.26064,-2.09934,0.76518,12.46,0.63,-10.15,1
175.157,4.87414,-9.49608,-2.72718,0.6867,10.15,0.07,-12.67,1
175.157,10.9504,-9.49608,-2.81547,0.6867,5.95,-0.56,-12.53,1
175.324,17.0702,-9.3195,-2.58003,0.79461,2.66,-1.4,-12.88,1
175.491,23.1902,-9.25083,-2.3544,0.83385,0.91,-2.03,-14.42,1
175.825,30.4904,-9.09387,-2.01105,0.82404,-0.49,-2.31,-17.15,1
176.159,46.3586,-8.91729,-1.80504,0.79461,-0.91,-2.8,-21.49,1
176.66,50.0306,-8.97615,-2.02086,0.74556,-1.89,-3.78,-26.88,1
177.328,51.2545,-9.29988,-2.59965,0.6867,-4.83,-4.9,-30.8,1
177.829,56.1505,-9.45684,-2.75661,0.62784,-9.1,-5.46,-30.8,1
178.497,63.4508,-9.2214,-2.29554,0.69651,-13.93,-6.37,-29.75,1
178.998,56.1505,-9.34893,-2.11896,0.77499,-16.52,-7.21,-29.82,1
179.666,57.3308,-9.73152,-2.01105,0.67689,-19.6,-5.95,-25.62,1
180.167,52.4785,-9.81,-1.53036,0.59841,-19.81,-5.04,-22.12,1
